from;to;tipo;cite
br-presidente-da-republica;br-secretaria-executiva-cultura-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-articulacao-federativa-e-comites-de-cultura-secretario;br-secretaria-de-articulacao-federativa-e-comites-de-cultura;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-articulacao-federativa-e-comites-de-cultura-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-cidadania-e-diversidade-cultural-secretario;br-secretaria-de-cidadania-e-diversidade-cultural;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-cidadania-e-diversidade-cultural-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-direitos-autorais-e-intelectuais-secretario;br-secretaria-de-direitos-autorais-e-intelectuais;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-direitos-autorais-e-intelectuais-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-economia-criativa-secretario;br-secretaria-de-economia-criativa;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-economia-criativa-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-fomento-e-incentivo-a-cultura-secretario;br-secretaria-de-fomento-e-incentivo-a-cultura;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-fomento-e-incentivo-a-cultura-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-formacao-artistica-e-cultural-livro-e-leitura-secretario;br-secretaria-de-formacao-artistica-e-cultural-livro-e-leitura;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-formacao-artistica-e-cultural-livro-e-leitura-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-do-audiovisual-secretario;br-secretaria-do-audiovisual;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-do-audiovisual-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-controle-interno-defesa-secretario;br-secretaria-de-controle-interno-defesa;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-controle-interno-defesa-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-geral-secretario;br-secretaria-geral;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-geral-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-executiva-educacao-secretario;br-secretaria-executiva-educacao;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-executiva-educacao-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-articulacao-intersetorial-e-com-os-sistemas-de-ensino-secretario;br-secretaria-de-articulacao-intersetorial-e-com-os-sistemas-de-ensino;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-articulacao-intersetorial-e-com-os-sistemas-de-ensino-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-educacao-basica-secretario;br-secretaria-de-educacao-basica;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-educacao-basica-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-educacao-continuada-alfabetizacao-de-jovens-e-adultos-diversidade-e-inclusao-secretario;br-secretaria-de-educacao-continuada-alfabetizacao-de-jovens-e-adultos-diversidade-e-inclusao;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-educacao-continuada-alfabetizacao-de-jovens-e-adultos-diversidade-e-inclusao-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-educacao-profissional-e-tecnologica-secretario;br-secretaria-de-educacao-profissional-e-tecnologica;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-educacao-profissional-e-tecnologica-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-educacao-superior-secretario;br-secretaria-de-educacao-superior;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-educacao-superior-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-gestao-da-informacao-inovacao-e-avaliacao-de-politicas-educacionais-secretario;br-secretaria-de-gestao-da-informacao-inovacao-e-avaliacao-de-politicas-educacionais;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-gestao-da-informacao-inovacao-e-avaliacao-de-politicas-educacionais-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-regulacao-e-supervisao-da-educacao-superior-secretario;br-secretaria-de-regulacao-e-supervisao-da-educacao-superior;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-regulacao-e-supervisao-da-educacao-superior-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-executiva-fazenda-secretario;br-secretaria-executiva-fazenda;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-executiva-fazenda-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-extraordinaria-do-mercado-de-carbono-secretario;br-secretaria-extraordinaria-do-mercado-de-carbono;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-extraordinaria-do-mercado-de-carbono-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-assuntos-internacionais-secretario;br-secretaria-de-assuntos-internacionais;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-assuntos-internacionais-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-politica-economica-secretario;br-secretaria-de-politica-economica;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-politica-economica-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-premios-e-apostas-secretario;br-secretaria-de-premios-e-apostas;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-premios-e-apostas-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-reformas-economicas-secretario;br-secretaria-de-reformas-economicas;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-reformas-economicas-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-executiva-gestao-secretario;br-secretaria-executiva-gestao;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-executiva-gestao-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-extraordinaria-para-a-transformacao-do-estado-secretario;br-secretaria-extraordinaria-para-a-transformacao-do-estado;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-extraordinaria-para-a-transformacao-do-estado-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-coordenacao-e-governanca-das-empresas-estatais-secretario;br-secretaria-de-coordenacao-e-governanca-das-empresas-estatais;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-coordenacao-e-governanca-das-empresas-estatais-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-gestao-de-pessoas-secretario;br-secretaria-de-gestao-de-pessoas;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-gestao-de-pessoas-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-gestao-e-inovacao-secretario;br-secretaria-de-gestao-e-inovacao;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-gestao-e-inovacao-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-governo-digital-secretario;br-secretaria-de-governo-digital;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-governo-digital-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-relacoes-de-trabalho-secretario;br-secretaria-de-relacoes-de-trabalho;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-relacoes-de-trabalho-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-servicos-compartilhados-secretario;br-secretaria-de-servicos-compartilhados;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-servicos-compartilhados-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-do-patrimonio-da-uniao-secretario;br-secretaria-do-patrimonio-da-uniao;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-do-patrimonio-da-uniao-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-executiva-igualdade-racial-secretario;br-secretaria-executiva-igualdade-racial;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-executiva-igualdade-racial-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-gestao-do-sistema-nacional-de-promocao-da-igualdade-racial-secretario;br-secretaria-de-gestao-do-sistema-nacional-de-promocao-da-igualdade-racial;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-gestao-do-sistema-nacional-de-promocao-da-igualdade-racial-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-polit-p-quilombolas-povos-e-comunidades-tradic-de-mat-africana-povos-de-terreiros-e-ciganos-secretario;br-secretaria-de-polit-p-quilombolas-povos-e-comunidades-tradic-de-mat-africana-povos-de-terreiros-e-ciganos;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-polit-p-quilombolas-povos-e-comunidades-tradic-de-mat-africana-povos-de-terreiros-e-ciganos-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-politicas-de-acoes-afirmativas-combate-e-superacao-do-racismo-secretario;br-secretaria-de-politicas-de-acoes-afirmativas-combate-e-superacao-do-racismo;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-politicas-de-acoes-afirmativas-combate-e-superacao-do-racismo-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-executiva-integracao-secretario;br-secretaria-executiva-integracao;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-executiva-integracao-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-nacional-de-fundos-e-instrumentos-financeiros-secretario;br-secretaria-nacional-de-fundos-e-instrumentos-financeiros;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-nacional-de-fundos-e-instrumentos-financeiros-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-nacional-de-politicas-de-desenvolvimento-regional-e-territorial-secretario;br-secretaria-nacional-de-politicas-de-desenvolvimento-regional-e-territorial;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-nacional-de-politicas-de-desenvolvimento-regional-e-territorial-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-nacional-de-protecao-e-defesa-civil-secretario;br-secretaria-nacional-de-protecao-e-defesa-civil;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-nacional-de-protecao-e-defesa-civil-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-nacional-de-seguranca-hidrica-secretario;br-secretaria-nacional-de-seguranca-hidrica;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-nacional-de-seguranca-hidrica-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-executiva-justica-secretario;br-secretaria-executiva-justica;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-executiva-justica-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-nacional-de-acesso-a-justica-secretario;br-secretaria-nacional-de-acesso-a-justica;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-nacional-de-acesso-a-justica-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-nacional-de-assuntos-legislativos-secretario;br-secretaria-nacional-de-assuntos-legislativos;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-nacional-de-assuntos-legislativos-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-nacional-de-direitos-digitais-secretario;br-secretaria-nacional-de-direitos-digitais;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
