id;tipo;subtipo;setor;anel;nome;pai;cite;official_url
br-secretaria-nacional-de-pesca-industrial-amadora-e-esportiva;department;;executivo;3;Secretaria Nacional de Pesca Industrial, Amadora e Esportiva;br-ministerio-da-pesca-e-aquicultura;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/mpa/pt-br/acesso-a-informacao/institucional/quem-e-quem-3/secretaria-nacional-de-pesca-industrial-amadora-e-esportiva/gabinete
br-secretaria-nacional-de-registro-monitoramento-e-pesquisa-da-pesca-e-aquicultura;department;;executivo;3;Secretaria Nacional de Registro, Monitoramento e Pesquisa da Pesca e Aquicultura;br-ministerio-da-pesca-e-aquicultura;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/mpa/pt-br/acesso-a-informacao/institucional/quem-e-quem-3/secretaria-nacional-de-registro-monitoramento-e-pesquisa-da-pesca-e-aquicultura/gabinete
br-secretaria-executiva-previdencia;department;;executivo;3;Secretaria-Executiva do Ministério da Previdência Social;br-ministerio-da-previdencia-social;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/previdencia/pt-br/composicao/quem-e-quem
br-secretaria-de-regime-geral-de-previdencia-social;department;;executivo;3;Secretaria de Regime Geral de Previdência Social;br-ministerio-da-previdencia-social;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/previdencia/pt-br/composicao/quem-e-quem
br-secretaria-de-regime-proprio-e-complementar;department;;executivo;3;Secretaria de Regime Próprio e Complementar;br-ministerio-da-previdencia-social;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/previdencia/pt-br/composicao/quem-e-quem
br-secretaria-executiva-saude;department;;executivo;3;Secretaria-Executiva do Ministério da Saúde;br-ministerio-da-saude;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/saude/pt-br/composicao/quem-e-quem
br-secretaria-de-atencao-especializada-a-saude;department;;executivo;3;Secretaria de Atenção Especializada à Saúde;br-ministerio-da-saude;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/saude/pt-br/composicao/quem-e-quem
br-secretaria-de-atencao-primaria-a-saude;department;;executivo;3;Secretaria de Atenção Primária à Saúde;br-ministerio-da-saude;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/saude/pt-br/composicao/quem-e-quem
br-secretaria-de-ciencia-tecnologia-e-inovacao-em-saude;department;;executivo;3;Secretaria de Ciência, Tecnologia e Inovação em Saúde;br-ministerio-da-saude;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/saude/pt-br/composicao/quem-e-quem
br-secretaria-de-gestao-do-trabalho-e-da-educacao-na-saude;department;;executivo;3;Secretaria de Gestão do Trabalho e da Educação na Saúde;br-ministerio-da-saude;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/saude/pt-br/composicao/quem-e-quem
br-secretaria-de-informacao-e-saude-digital;department;;executivo;3;Secretaria de Informação e Saúde Digital;br-ministerio-da-saude;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/saude/pt-br/composicao/quem-e-quem
br-secretaria-de-saude-indigena;department;;executivo;3;Secretaria de Saúde Indígena;br-ministerio-da-saude;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/saude/pt-br/composicao/quem-e-quem
br-secretaria-de-vigilancia-em-saude-e-ambiente;department;;executivo;3;Secretaria de Vigilância em Saúde e Ambiente;br-ministerio-da-saude;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/saude/pt-br/composicao/quem-e-quem
br-secretaria-executiva-cidades;department;;executivo;3;Secretaria-Executiva do Ministério das Cidades;br-ministerio-das-cidades;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/cidades/pt-br/acesso-a-informacao/institucional/quem-e-quem
br-secretaria-nacional-de-desenvolvimento-urbano-e-metropolitano;department;;executivo;3;Secretaria Nacional de Desenvolvimento Urbano e Metropolitano;br-ministerio-das-cidades;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/cidades/pt-br/acesso-a-informacao/institucional/quem-e-quem
br-secretaria-nacional-de-habitacao;department;;executivo;3;Secretaria Nacional de Habitação;br-ministerio-das-cidades;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/cidades/pt-br/acesso-a-informacao/institucional/quem-e-quem
br-secretaria-nacional-de-mobilidade-urbana;department;;executivo;3;Secretaria Nacional de Mobilidade Urbana;br-ministerio-das-cidades;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/cidades/pt-br/acesso-a-informacao/institucional/quem-e-quem
br-secretaria-nacional-de-periferias;department;;executivo;3;Secretaria Nacional de Periferias;br-ministerio-das-cidades;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/cidades/pt-br/acesso-a-informacao/institucional/quem-e-quem
br-secretaria-nacional-de-saneamento-ambiental;department;;executivo;3;Secretaria Nacional de Saneamento Ambiental;br-ministerio-das-cidades;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/cidades/pt-br/acesso-a-informacao/institucional/quem-e-quem
br-secretaria-executiva-comunicacoes;department;;executivo;3;Secretaria-Executiva do Ministério das Comunicações;br-ministerio-das-comunicacoes;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/mcom/pt-br/acesso-a-informacao/institucional/quem-e-quem
br-secretaria-de-radiodifusao;department;;executivo;3;Secretaria de Radiodifusão;br-ministerio-das-comunicacoes;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/mcom/pt-br/acesso-a-informacao/institucional/quem-e-quem
br-secretaria-de-telecomunicacoes;department;;executivo;3;Secretaria de Telecomunicações;br-ministerio-das-comunicacoes;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/mcom/pt-br/acesso-a-informacao/institucional/quem-e-quem
br-secretaria-executiva-mulheres;department;;executivo;3;Secretaria-Executiva do Ministério das Mulheres;br-ministerio-das-mulheres;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/mulheres/pt-br/composicao/secretaria-executiva/eutalia-barbosa-rodrigues-naves
br-secretaria-nacional-de-articulacao-intersetorial-e-interfederativa-e-participacao-politica;department;;executivo;3;Secretaria Nacional de Articulação Intersetorial e Interfederativa e Participação Política;br-ministerio-das-mulheres;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/mulheres/pt-br/composicao/secretaria-nacional-de-articulacao-institucional-acoes-tematicas-e-participacao-politica/sandra-kennedy-viana
br-secretaria-nacional-de-autonomia-economica-e-politica-de-cuidados;department;;executivo;3;Secretaria Nacional de Autonomia Econômica e Política de Cuidados;br-ministerio-das-mulheres;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/mulheres/pt-br/composicao/secretaria-nacional-de-autonomia-economica/joana-celia-dos-passos
br-secretaria-nacional-de-enfrentamento-a-violencia-contra-mulheres;department;;executivo;3;Secretaria Nacional de Enfrentamento à Violência contra Mulheres;br-ministerio-das-mulheres;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/mulheres/pt-br/composicao/secretaria-executiva/eutalia-barbosa-rodrigues-naves
br-secretaria-de-controle-interno-itamaraty;department;;executivo;3;Secretaria de Controle Interno do Ministério das Relações Exteriores;br-ministerio-das-relacoes-exteriores;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/mre/pt-br/composicao/quem-e-quem
br-secretaria-geral-das-relacoes-exteriores;department;;executivo;3;Secretaria-Geral das Relações Exteriores;br-ministerio-das-relacoes-exteriores;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/mre/pt-br/composicao/quem-e-quem
br-secretaria-executiva-minas-e-energia;department;;executivo;3;Secretaria-Executiva do Ministério de Minas e Energia;br-ministerio-de-minas-e-energia;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/mme/pt-br/composicao/quem-e-quem
br-secretaria-nacional-de-energia-eletrica;department;;executivo;3;Secretaria Nacional de Energia Elétrica;br-ministerio-de-minas-e-energia;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/mme/pt-br/composicao/quem-e-quem
br-secretaria-nacional-de-geologia-mineracao-e-transformacao-mineral;department;;executivo;3;Secretaria Nacional de Geologia, Mineração e Transformação Mineral;br-ministerio-de-minas-e-energia;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/mme/pt-br/composicao/quem-e-quem
br-secretaria-nacional-de-petroleo-gas-natural-e-biocombustiveis;department;;executivo;3;Secretaria Nacional de Petróleo, Gás Natural e Biocombustíveis;br-ministerio-de-minas-e-energia;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/mme/pt-br/composicao/quem-e-quem
br-secretaria-nacional-de-transicao-energetica-e-planejamento;department;;executivo;3;Secretaria Nacional de Transição Energética e Planejamento;br-ministerio-de-minas-e-energia;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/mme/pt-br/composicao/quem-e-quem
br-secretaria-executiva-portos-e-aeroportos;department;;executivo;3;Secretaria-Executiva do Ministério de Portos e Aeroportos;br-ministerio-de-portos-e-aeroportos;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/portos-e-aeroportos/pt-br/composicao/secretaria-executiva-subsecretaria-de-gestao-e-administracao/fabio-lavor-teixeira
br-secretaria-nacional-de-aviacao-civil;department;;executivo;3;Secretaria Nacional de Aviação Civil;br-ministerio-de-portos-e-aeroportos;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/portos-e-aeroportos/pt-br/composicao/secretaria-nacional-de-aviacao-civil/daniel-ramos-longo
br-secretaria-nacional-de-hidrovias-e-navegacao;department;;executivo;3;Secretaria Nacional de Hidrovias e Navegação;br-ministerio-de-portos-e-aeroportos;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/portos-e-aeroportos/pt-br/composicao/secretaria-nacional-de-hidrovias-e-navegacao/otto-luiz-burlier-da-silveira-filho
br-secretaria-nacional-de-portos;department;;executivo;3;Secretaria Nacional de Portos;br-ministerio-de-portos-e-aeroportos;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/portos-e-aeroportos/pt-br/composicao/secretaria-nacional-de-portos/alex-sandro-de-avila
br-secretaria-executiva-desenvolvimento-agrario;department;;executivo;3;Secretaria-Executiva do Ministério do Desenvolvimento Agrário e Agricultura Familiar;br-ministerio-do-desenvolvimento-agrario;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/mda/pt-br/acesso-a-informacao/institucional/quem-e-quem/secretaria-executiva
br-secretaria-de-abastecimento-cooperativismo-e-soberania-alimentar;department;;executivo;3;Secretaria de Abastecimento, Cooperativismo e Soberania Alimentar;br-ministerio-do-desenvolvimento-agrario;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/mda/pt-br/acesso-a-informacao/institucional/quem-e-quem/secretaria-de-abastecimento-cooperativismo-e-soberania-alimentar
br-secretaria-de-agricultura-familiar-e-agroecologia;department;;executivo;3;Secretaria de Agricultura Familiar e Agroecologia;br-ministerio-do-desenvolvimento-agrario;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/mda/pt-br/acesso-a-informacao/institucional/quem-e-quem/secretaria-de-agricultura-familiar-e-agroecologia
br-secretaria-de-governanca-fundiaria-desenvolvimento-territorial-e-socioambiental;department;;executivo;3;Secretaria de Governança Fundiária, Desenvolvimento Territorial e Socioambiental;br-ministerio-do-desenvolvimento-agrario;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/mda/pt-br/acesso-a-informacao/institucional/quem-e-quem/secretaria-de-governanca-fundiaria-desenvolvimento-territorial-e-socioambiental
br-secretaria-de-territorios-e-sistemas-produtivos-quilombolas-e-tradicionais;department;;executivo;3;Secretaria de Territórios e Sistemas Produtivos Quilombolas e Tradicionais;br-ministerio-do-desenvolvimento-agrario;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/mda/pt-br/acesso-a-informacao/institucional/quem-e-quem/secretaria-de-territorios-e-sistemas-produtivos-quilombolas-e-tradicionais
br-secretaria-executiva-industria-e-comercio;department;;executivo;3;Secretaria-Executiva do Ministério do Desenvolvimento, Indústria, Comércio e Serviços;br-ministerio-do-desenvolvimento-industria-comercio-e-servicos;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/mdic/pt-br/composicao/quem-e-quem
br-secretaria-de-competitividade-e-politica-regulatoria;department;;executivo;3;Secretaria de Competitividade e Política Regulatória;br-ministerio-do-desenvolvimento-industria-comercio-e-servicos;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/mdic/pt-br/composicao/scpr
br-secretaria-de-comercio-exterior;department;;executivo;3;Secretaria de Comércio Exterior;br-ministerio-do-desenvolvimento-industria-comercio-e-servicos;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/mdic/pt-br/composicao/quem-e-quem
br-secretaria-de-desenvolvimento-industrial-inovacao-comercio-e-servicos;department;;executivo;3;Secretaria de Desenvolvimento Industrial, Inovação, Comércio e Serviços;br-ministerio-do-desenvolvimento-industria-comercio-e-servicos;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/mdic/pt-br/composicao/quem-e-quem
br-secretaria-de-economia-verde-descarbonizacao-e-bioindustria;department;;executivo;3;Secretaria de Economia Verde, Descarbonização e Bioindústria;br-ministerio-do-desenvolvimento-industria-comercio-e-servicos;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/mdic/pt-br/composicao/quem-e-quem
br-secretaria-executiva-desenvolvimento-social;department;;executivo;3;Secretaria-Executiva do Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome;br-ministerio-do-desenvolvimento-social;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/mds/pt-br/composicao/quem-e-quem
br-secretaria-extraordinaria-de-combate-a-pobreza-e-a-fome;department;;executivo;3;Secretaria Extraordinária de Combate à Pobreza e à Fome;br-ministerio-do-desenvolvimento-social;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/mds/pt-br/composicao/quem-e-quem
br-secretaria-nacional-da-politica-de-cuidados-e-familia;department;;executivo;3;Secretaria Nacional da Política de Cuidados e Família;br-ministerio-do-desenvolvimento-social;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/mds/pt-br/composicao/quem-e-quem
br-secretaria-nacional-de-assistencia-social;department;;executivo;3;Secretaria Nacional de Assistência Social;br-ministerio-do-desenvolvimento-social;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/mds/pt-br/composicao/quem-e-quem
br-secretaria-nacional-de-beneficios-assistenciais;department;;executivo;3;Secretaria Nacional de Benefícios Assistenciais;br-ministerio-do-desenvolvimento-social;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/mds/pt-br/composicao/quem-e-quem
br-secretaria-nacional-de-integracao-e-articulacao-de-plataformas-sociais-eletronicas;department;;executivo;3;Secretaria Nacional de Integração e Articulação de Plataformas Sociais Eletrônicas;br-ministerio-do-desenvolvimento-social;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/mds/pt-br/composicao/quem-e-quem
br-secretaria-nacional-de-renda-de-cidadania;department;;executivo;3;Secretaria Nacional de Renda de Cidadania;br-ministerio-do-desenvolvimento-social;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/mds/pt-br/composicao/quem-e-quem
br-secretaria-nacional-de-seguranca-alimentar-e-nutricional;department;;executivo;3;Secretaria Nacional de Segurança Alimentar e Nutricional;br-ministerio-do-desenvolvimento-social;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/mds/pt-br/composicao/quem-e-quem
